"Date" "Slevel_ft" "Slevel_m" "Sarea_m2" "Svol_m3" "Nlevel_ft" "Nlevel_m" "Narea_m2" "Nvol_m3" "TotalArea_m2" "TotalVol_m3"
1862-07-12 4203 1281.0744 3182672072.14359 14763034391.4128 NA 1281.0744 1663702674.20313 8489784687.64773 4846374746.34672 23252819079.0606
1862-12-03 4201.7 1280.67816 3021261336.34651 13533333967.0671 NA 1280.67816 1610592700.44698 7841112408.53932 4631854036.79349 21374446375.6064
1863-08-20 4202 1280.7696 3067570185.03057 13810535462.7004 NA 1280.7696 1622311109.04852 7988607649.1452 4689881294.07909 21799143111.8456
1863-12-05 4202.8 1281.01344 3159458653.82471 14570854653.5974 NA 1281.01344 1657215872.1988 8388894676.92659 4816674526.02351 22959749330.524
1864-06-28 4204.7 1281.59256 3378943789.5036 16463244958.9872 NA 1281.59256 1785236657.739 9382052560.06775 5164180447.2426 25845297519.055
1864-12-25 4203.3 1281.16584 3216869326.40242 15056674369.998 NA 1281.16584 1684780725.4695 8643225785.70129 4901650051.87192 23699900155.6993
1865-06-12 4205.4 1281.80592 3458668641.16057 17193110802.5692 NA 1281.80592 1833478325.72292 9768125647.5832 5292146966.8835 26961236450.1524
1865-11-22 4204.8 1281.62304 3390525117.31986 16566397467.6927 NA 1281.62304 1790772295.72111 9436541337.02452 5181297413.04097 26002938804.7172
1866-08-09 4206.9 1282.26312 3577195808.12523 18802095315.3285 NA 1282.26312 1893850629.29132 10621461732.0143 5471046437.41654 29423557047.3428
1866-11-26 4206.4 1282.11072 3538028688.65352 18259940161.5794 NA 1282.11072 1878398755.31296 10333940712.3042 5416427443.96648 28593880873.8836
1867-06-19 4208.5 1282.7508 3690369823.86525 20573472688.7692 NA 1282.7508 1950029261.49381 11558572789.3771 5640399085.35906 32132045478.1463
1867-11-11 4207.6 1282.47648 3626051170.68428 19570671372.8319 NA 1282.47648 1918336287.86451 11028341983.133 5544387458.54879 30599013355.9649
1868-07-11 4210 1283.208 3897984384.37401 22295888279.2654 NA 1283.208 2052239004.96948 12467054155.2679 5950223389.34349 34762942434.5334
1868-10-09 4209.3 1282.99464 3768526654.52633 21483155993.0001 NA 1282.99464 1987061146.31458 12038863610.841 5755587800.84092 33522019603.8411
1869-07-14 4211.1 1283.54328 3970544565.82461 23617697215.5223 NA 1283.54328 2093734038.06526 13162861925.118 6064278603.88987 36780559140.6403
1869-11-16 4209.8 1283.14704 3854029575.49961 22062542025.2022 NA 1283.14704 2030675004.68228 12344186979.3022 5884704580.18188 34406729004.5044
1870-06-25 4210.7 1283.42136 3951625775.73826 23134907655.9047 NA 1283.42136 2079653199.15475 12908572908.0061 6031278974.89301 36043480563.9108
1870-12-03 4209.2 1282.96416 3758741300.69542 21368472667.4458 NA 1282.96416 1981427217.3461 11978352308.5845 5740168518.04152 33346824976.0302
1871-06-06 4210.4 1283.32992 3933086236.91796 22774268152.5231 NA 1283.32992 2067594054.99082 12718724634.3182 6000680291.90878 35492992786.8414
1871-11-16 4209.5 1283.0556 3788097362.18808 21712522644.1078 NA 1283.0556 1998329004.25152 12159886215.3537 5786426366.4396 33872408859.4615
1872-06-27 4211.6 1283.69568 3991568143.14356 24224420163.1682 NA 1283.69568 2102633527.89433 13482601504.4542 6094201671.03789 37707021667.6224
1872-12-25 4210.4 1283.32992 3933086236.91796 22774268152.5231 NA 1283.32992 2067594054.99082 12718724634.3182 6000680291.90878 35492992786.8414
1873-07-16 4211.6 1283.69568 3991568143.14356 24224420163.1682 NA 1283.69568 2102633527.89433 13482601504.4542 6094201671.03789 37707021667.6224
1873-12-07 4210.5 1283.3604 3941861700.054 22893863120.8382 NA 1283.3604 2071432817.49618 12781642254.0812 6013294517.55018 35675505374.9194
1874-06-28 4211.4 1283.63472 3983362595.50446 23981365486.5758 NA 1283.63472 2098984837.33328 13354541033.791 6082347432.83774 37335906520.3668
1874-12-05 4209.6 1283.08608 3810074766.62536 21829195771.1398 NA 1283.08608 2009111004.39516 12221319803.3368 5819185771.02052 34050515574.4767
1875-08-02 4210.9 1283.48232 3961389851.42249 23375952190.9702 NA 1283.48232 2087873580.81328 13035503561.9306 6049263432.23577 36411455752.9008
1875-09-01 4208.9 1282.87272 3729410439.19994 21025979350.8237 NA 1282.87272 1966133339.82607 11797578321.1326 5695543779.02601 32823557671.9563
1875-10-01 4208.7 1282.81176 3709890131.53263 20799726019.7969 NA 1282.81176 1958081300.65996 11678075555.2551 5667971432.19259 32477801575.0519
1875-11-01 4208.6 1282.78128 3700129977.69898 20686599354.2834 NA 1282.78128 1954055281.0769 11618324172.3163 5654185258.77588 32304923526.5998
1875-12-01 4208.8 1282.84224 3719650285.36636 20912852685.3112 NA 1282.84224 1962107320.24304 11737826938.1943 5681757605.6094 32650679623.5054
1876-01-01 4209 1282.9032 3739170593.03367 21139106016.338 NA 1282.9032 1970159359.40916 11857329704.0718 5709329952.44283 32996435720.4098
1876-02-01 4209.1 1282.93368 3748955946.86458 21253789341.8923 NA 1282.93368 1975793288.37765 11917841006.3283 5724749235.24223 33171630348.2207
1876-03-01 4209.2 1282.96416 3758741300.69542 21368472667.4458 NA 1282.96416 1981427217.3461 11978352308.5845 5740168518.04152 33346824976.0302
1876-04-01 4209.4 1283.02512 3778312008.35717 21597839318.5535 NA 1283.02512 1992695075.28303 12099374913.0971 5771007083.6402 33697214231.6506
1876-05-01 4209.7 1283.11656 3832052171.06232 21945868898.1702 NA 1283.11656 2019893004.53864 12282753391.319 5851945175.60096 34228622289.4892
1876-06-01 4210.3 1283.29944 3924310773.78206 22654673184.2098 NA 1283.29944 2063755292.48552 12655807014.5562 5988066066.26758 35310480198.7661
1876-07-01 4210.9 1283.48232 3961389851.42249 23375952190.9702 NA 1283.48232 2087873580.81328 13035503561.9306 6049263432.23577 36411455752.9008
1876-08-01 4210.6 1283.39088 3946743737.89615 23014385388.3719 NA 1283.39088 2075543008.32548 12845107581.0439 6022286746.22163 35859492969.4158
1876-09-01 4210 1283.208 3897984384.37401 22295888279.2654 NA 1283.208 2052239004.96948 12467054155.2679 5950223389.34349 34762942434.5334
1876-10-01 4209.9 1283.17752 3876006979.93673 22179215152.2334 NA 1283.17752 2041457004.82584 12405620567.2848 5917463984.76257 34584835719.5182
1877-07-01 4210.4 1283.32992 3933086236.91796 22774268152.5231 NA 1283.32992 2067594054.99082 12718724634.3182 6000680291.90878 35492992786.8414
1877-11-01 4210.2 1283.26896 3915535310.64602 22535078215.8947 NA 1283.26896 2059916529.98017 12592889394.7933 5975451840.62618 35127967610.688
1877-12-01 4208.9 1282.87272 3729410439.19994 21025979350.8237 NA 1282.87272 1966133339.82607 11797578321.1326 5695543779.02601 32823557671.9563
1878-02-01 4209 1282.9032 3739170593.03367 21139106016.338 NA 1282.9032 1970159359.40916 11857329704.0718 5709329952.44283 32996435720.4098
1878-04-01 4209.1 1282.93368 3748955946.86458 21253789341.8923 NA 1282.93368 1975793288.37765 11917841006.3283 5724749235.24223 33171630348.2207
1878-05-01 4209.3 1282.99464 3768526654.52633 21483155993.0001 NA 1282.99464 1987061146.31458 12038863610.841 5755587800.84092 33522019603.8411
1878-07-01 4209.4 1283.02512 3778312008.35717 21597839318.5535 NA 1283.02512 1992695075.28303 12099374913.0971 5771007083.6402 33697214231.6506
1878-08-01 4209.2 1282.96416 3758741300.69542 21368472667.4458 NA 1282.96416 1981427217.3461 11978352308.5845 5740168518.04152 33346824976.0302
1878-11-01 4207.9 1282.56792 3644924470.06237 19903090632.3709 NA 1282.56792 1926254140.13361 11204155013.5424 5571178610.19598 31107245645.9133
1878-12-01 4207.8 1282.53744 3638633370.26967 19792284212.5246 NA 1282.53744 1923614856.04391 11145550670.0726 5562248226.31358 30937834882.5972
1879-05-01 4208.1 1282.62888 3659046420.65717 20125812179.5288 NA 1282.62888 1933120591.67744 11321922043.4858 5592167012.33462 31447734223.0146
1879-08-15 4207.6 1282.47648 3626051170.68428 19570671372.8319 NA 1282.47648 1918336287.86451 11028341983.133 5544387458.54879 30599013355.9649
1879-11-28 4205.6 1281.86688 3476314754.03817 17404470622.1815 NA 1281.86688 1844714000.19188 9880164260.87197 5321028754.23005 27284634883.0535
1879-12-01 4205.6 1281.86688 3476314754.03817 17404470622.1815 NA 1281.86688 1844714000.19188 9880164260.87197 5321028754.23005 27284634883.0535
1880-01-01 4205.8 1281.92784 3489116545.68899 17616986102.6703 NA 1281.92784 1851367972.11085 9992938109.12529 5340484517.79984 27609924211.7956
1880-02-01 4205.7 1281.89736 3482715649.86353 17510728362.4251 NA 1281.89736 1848040986.15134 9936551184.99821 5330756636.01487 27447279547.4233
1880-03-01 4205.8 1281.92784 3489116545.68899 17616986102.6703 NA 1281.92784 1851367972.11085 9992938109.12529 5340484517.79984 27609924211.7956
1880-04-01 4205.9 1281.95832 3495517441.5144 17723243842.9147 NA 1281.95832 1854694958.07034 10049325033.252 5350212399.58474 27772568876.1667
1880-05-01 4206.1 1282.01928 3510945925.16832 17937111227.7654 NA 1282.01928 1863116146.85066 10162769146.1106 5374062072.01898 28099880373.876
1880-06-01 4206.4 1282.11072 3538028688.65352 18259940161.5794 NA 1282.11072 1878398755.31296 10333940712.3042 5416427443.96648 28593880873.8836
1880-07-01 4206.5 1282.1412 3547056276.48198 18367549806.1849 NA 1282.1412 1883492958.13377 10390997901.0358 5430549234.61575 28758547707.2207
1880-08-01 4206.2 1282.04976 3519973512.99672 18044720872.3701 NA 1282.04976 1868210349.67143 10219826334.8418 5388183862.66815 28264547207.2119
1880-09-01 4205.8 1281.92784 3489116545.68899 17616986102.6703 NA 1281.92784 1851367972.11085 9992938109.12529 5340484517.79984 27609924211.7956
1880-10-01 4205.1 1281.71448 3424932990.00434 16877804564.4693 NA 1281.71448 1809752260.19469 9601170580.09896 5234685250.19903 26478975144.5682
1880-11-01 4205 1281.684 3413687772.9522 16772702485.1021 NA 1281.684 1801843571.68524 9545518890.93726 5215531344.63744 26318221376.0394
1880-12-01 4204.8 1281.62304 3390525117.31986 16566397467.6927 NA 1281.62304 1790772295.72111 9436541337.02452 5181297413.04097 26002938804.7172
1881-01-01 4204.9 1281.65352 3402106445.13594 16669549976.3967 NA 1281.65352 1796307933.70313 9491030113.98049 5198414378.83908 26160580090.3771
1881-02-01 4205.1 1281.71448 3424932990.00434 16877804564.4693 NA 1281.71448 1809752260.19469 9601170580.09896 5234685250.19903 26478975144.5682
1881-03-01 4205.6 1281.86688 3476314754.03817 17404470622.1815 NA 1281.86688 1844714000.19188 9880164260.87197 5321028754.23005 27284634883.0535
1881-04-01 4205.7 1281.89736 3482715649.86353 17510728362.4251 NA 1281.89736 1848040986.15134 9936551184.99821 5330756636.01487 27447279547.4233
1881-05-01 4206.1 1282.01928 3510945925.16832 17937111227.7654 NA 1282.01928 1863116146.85066 10162769146.1106 5374062072.01898 28099880373.876
1881-06-01 4206.5 1282.1412 3547056276.48198 18367549806.1849 NA 1282.1412 1883492958.13377 10390997901.0358 5430549234.61575 28758547707.2207
1881-07-01 4206.3 1282.08024 3529001100.82519 18152330516.9756 NA 1282.08024 1873304552.49223 10276883523.5735 5402305653.31742 28429214040.549
1881-08-01 4206 1281.9888 3501918337.33986 17829501583.1599 NA 1281.9888 1858021944.02985 10105711957.379 5359940281.36971 27935213540.5389
1881-09-01 4205.5 1281.8364 3469913858.21271 17298212881.9363 NA 1281.8364 1841387014.23237 9823777336.74489 5311300872.44508 27121990218.6812
1881-10-01 4205.2 1281.74496 3436178207.05639 16982906643.8357 NA 1281.74496 1817660948.70408 9656822269.26023 5253839155.76047 26639728913.0959
1881-11-01 4205.1 1281.71448 3424932990.00434 16877804564.4693 NA 1281.71448 1809752260.19469 9601170580.09896 5234685250.19903 26478975144.5682
1881-12-01 4205.1 1281.71448 3424932990.00434 16877804564.4693 NA 1281.71448 1809752260.19469 9601170580.09896 5234685250.19903 26478975144.5682
1882-01-01 4205.2 1281.74496 3436178207.05639 16982906643.8357 NA 1281.74496 1817660948.70408 9656822269.26023 5253839155.76047 26639728913.0959
1882-02-01 4205.3 1281.77544 3447423424.10852 17088008723.2028 NA 1281.77544 1825569637.21353 9712473958.42192 5272993061.32205 26800482681.6247
1882-03-01 4205.4 1281.80592 3458668641.16057 17193110802.5692 NA 1281.80592 1833478325.72292 9768125647.5832 5292146966.8835 26961236450.1524
1882-04-01 4205.7 1281.89736 3482715649.86353 17510728362.4251 NA 1281.89736 1848040986.15134 9936551184.99821 5330756636.01487 27447279547.4233
1882-05-01 4205.9 1281.95832 3495517441.5144 17723243842.9147 NA 1281.95832 1854694958.07034 10049325033.252 5350212399.58474 27772568876.1667
1882-06-01 4206 1281.9888 3501918337.33986 17829501583.1599 NA 1281.9888 1858021944.02985 10105711957.379 5359940281.36971 27935213540.5389
1882-07-01 4205.8 1281.92784 3489116545.68899 17616986102.6703 NA 1281.92784 1851367972.11085 9992938109.12529 5340484517.79984 27609924211.7956
1882-08-01 4205.5 1281.8364 3469913858.21271 17298212881.9363 NA 1281.8364 1841387014.23237 9823777336.74489 5311300872.44508 27121990218.6812
1882-09-01 4204.9 1281.65352 3402106445.13594 16669549976.3967 NA 1281.65352 1796307933.70313 9491030113.98049 5198414378.83908 26160580090.3771
1882-10-01 4204.6 1281.56208 3367362461.68743 16360092450.2825 NA 1281.56208 1779701019.75694 9327563783.11138 5147063481.44436 25687656233.3939
1882-11-01 4204.5 1281.5316 3355781133.87117 16256939941.577 NA 1281.5316 1774165381.77483 9273075006.15461 5129946515.646 25530014947.7316
1882-12-01 4204.5 1281.5316 3355781133.87117 16256939941.577 NA 1281.5316 1774165381.77483 9273075006.15461 5129946515.646 25530014947.7316
1883-01-01 4204.5 1281.5316 3355781133.87117 16256939941.577 NA 1281.5316 1774165381.77483 9273075006.15461 5129946515.646 25530014947.7316
1883-02-01 4204.5 1281.5316 3355781133.87117 16256939941.577 NA 1281.5316 1774165381.77483 9273075006.15461 5129946515.646 25530014947.7316
1883-03-01 4204.6 1281.56208 3367362461.68743 16360092450.2825 NA 1281.56208 1779701019.75694 9327563783.11138 5147063481.44436 25687656233.3939
1883-04-01 4204.7 1281.59256 3378943789.5036 16463244958.9872 NA 1281.59256 1785236657.739 9382052560.06775 5164180447.2426 25845297519.055
1883-05-30 4205.1 1281.71448 3424932990.00434 16877804564.4693 NA 1281.71448 1809752260.19469 9601170580.09896 5234685250.19903 26478975144.5682
1883-09-01 4205 1281.684 3413687772.9522 16772702485.1021 NA 1281.684 1801843571.68524 9545518890.93726 5215531344.63744 26318221376.0394
1883-10-01 4204.1 1281.40968 3301730106.47012 15851489052.6707 NA 1281.40968 1735295964.64145 9059683748.27996 5037026071.11157 24911172800.9506
1883-11-01 4203.7 1281.28776 3259087437.39282 15451511145.6095 NA 1281.28776 1709531099.93142 8849846284.16621 4968618537.32425 24301357429.7757
1883-12-01 4203.5 1281.2268 3239667495.90828 15252434355.7211 NA 1281.2268 1698832759.64706 8745519851.0702 4938500255.55534 23997954206.7914
1884-01-01 4203.5 1281.2268 3239667495.90828 15252434355.7211 NA 1281.2268 1698832759.64706 8745519851.0702 4938500255.55534 23997954206.7914
1884-02-01 4203.5 1281.2268 3239667495.90828 15252434355.7211 NA 1281.2268 1698832759.64706 8745519851.0702 4938500255.55534 23997954206.7914
1884-03-01 4203.7 1281.28776 3259087437.39282 15451511145.6095 NA 1281.28776 1709531099.93142 8849846284.16621 4968618537.32425 24301357429.7757
1884-04-01 4204.1 1281.40968 3301730106.47012 15851489052.6707 NA 1281.40968 1735295964.64145 9059683748.27996 5037026071.11157 24911172800.9506
1884-05-01 4204.7 1281.59256 3378943789.5036 16463244958.9872 NA 1281.59256 1785236657.739 9382052560.06775 5164180447.2426 25845297519.055
1884-06-01 4205.5 1281.8364 3469913858.21271 17298212881.9363 NA 1281.8364 1841387014.23237 9823777336.74489 5311300872.44508 27121990218.6812
1884-07-01 4205.9 1281.95832 3495517441.5144 17723243842.9147 NA 1281.95832 1854694958.07034 10049325033.252 5350212399.58474 27772568876.1667
1884-08-01 4205.7 1281.89736 3482715649.86353 17510728362.4251 NA 1281.89736 1848040986.15134 9936551184.99821 5330756636.01487 27447279547.4233
1884-09-01 4205.5 1281.8364 3469913858.21271 17298212881.9363 NA 1281.8364 1841387014.23237 9823777336.74489 5311300872.44508 27121990218.6812
1884-10-01 4205.5 1281.8364 3469913858.21271 17298212881.9363 NA 1281.8364 1841387014.23237 9823777336.74489 5311300872.44508 27121990218.6812
1884-11-01 4205.4 1281.80592 3458668641.16057 17193110802.5692 NA 1281.80592 1833478325.72292 9768125647.5832 5292146966.8835 26961236450.1524
1884-12-01 4205.3 1281.77544 3447423424.10852 17088008723.2028 NA 1281.77544 1825569637.21353 9712473958.42192 5272993061.32205 26800482681.6247
1885-01-01 4205.6 1281.86688 3476314754.03817 17404470622.1815 NA 1281.86688 1844714000.19188 9880164260.87197 5321028754.23005 27284634883.0535
1885-02-01 4205.8 1281.92784 3489116545.68899 17616986102.6703 NA 1281.92784 1851367972.11085 9992938109.12529 5340484517.79984 27609924211.7956
1885-03-01 4206 1281.9888 3501918337.33986 17829501583.1599 NA 1281.9888 1858021944.02985 10105711957.379 5359940281.36971 27935213540.5389
1885-04-01 4206.3 1282.08024 3529001100.82519 18152330516.9756 NA 1282.08024 1873304552.49223 10276883523.5735 5402305653.31742 28429214040.549
1885-05-01 4206.6 1282.17168 3554591159.39283 18476186183.4714 NA 1282.17168 1886082375.92317 10448613858.7808 5440673535.31601 28924800042.2522
1885-06-01 4207 1282.2936 3584730691.03608 18910731692.615 NA 1282.2936 1896440047.08072 10679077689.7592 5481170738.1168 29589809382.3742
1885-07-01 4207.3 1282.38504 3605748318.94937 19240211648.837 NA 1282.38504 1907994221.09717 10853473659.7014 5513742540.04653 30093685308.5384
1885-08-01 4207.1 1282.32408 3591736567.00719 19020558344.6893 NA 1282.32408 1900291438.41955 10737209679.7401 5492028005.42674 29757768024.4294
1885-09-01 4206.7 1282.20216 3562126042.30363 18584822560.7571 NA 1282.20216 1888671793.71255 10506229816.5253 5450797836.01618 29091052377.2824
1885-10-01 4206.5 1282.1412 3547056276.48198 18367549806.1849 NA 1282.1412 1883492958.13377 10390997901.0358 5430549234.61575 28758547707.2207
1885-11-01 4206.4 1282.11072 3538028688.65352 18259940161.5794 NA 1282.11072 1878398755.31296 10333940712.3042 5416427443.96648 28593880873.8836
1885-12-01 4206.2 1282.04976 3519973512.99672 18044720872.3701 NA 1282.04976 1868210349.67143 10219826334.8418 5388183862.66815 28264547207.2119
1886-01-01 4206.5 1282.1412 3547056276.48198 18367549806.1849 NA 1282.1412 1883492958.13377 10390997901.0358 5430549234.61575 28758547707.2207
1886-02-01 4206.8 1282.23264 3569660925.21449 18693458938.0436 NA 1282.23264 1891261211.50196 10563845774.2702 5460922136.71644 29257304712.3138
1886-03-01 4207.1 1282.32408 3591736567.00719 19020558344.6893 NA 1282.32408 1900291438.41955 10737209679.7401 5492028005.42674 29757768024.4294
1886-04-01 4207.3 1282.38504 3605748318.94937 19240211648.837 NA 1282.38504 1907994221.09717 10853473659.7014 5513742540.04653 30093685308.5384
1886-05-01 4207.5 1282.446 3619760070.89154 19459864952.9847 NA 1282.446 1915697003.77479 10969737639.6628 5535457074.66633 30429602592.6475
1886-06-01 4207.7 1282.50696 3632342270.47693 19681477792.6774 NA 1282.50696 1920975571.95419 11086946326.6024 5553317842.43112 30768424119.2798
1886-08-01 4207.3 1282.38504 3605748318.94937 19240211648.837 NA 1282.38504 1907994221.09717 10853473659.7014 5513742540.04653 30093685308.5384
1886-10-01 4206.7 1282.20216 3562126042.30363 18584822560.7571 NA 1282.20216 1888671793.71255 10506229816.5253 5450797836.01618 29091052377.2824
1886-11-01 4206.5 1282.1412 3547056276.48198 18367549806.1849 NA 1282.1412 1883492958.13377 10390997901.0358 5430549234.61575 28758547707.2207
1887-01-01 4206.7 1282.20216 3562126042.30363 18584822560.7571 NA 1282.20216 1888671793.71255 10506229816.5253 5450797836.01618 29091052377.2824
1887-02-01 4206.6 1282.17168 3554591159.39283 18476186183.4714 NA 1282.17168 1886082375.92317 10448613858.7808 5440673535.31601 28924800042.2522
1887-03-01 4206.8 1282.23264 3569660925.21449 18693458938.0436 NA 1282.23264 1891261211.50196 10563845774.2702 5460922136.71644 29257304712.3138
1887-04-01 4206.9 1282.26312 3577195808.12523 18802095315.3285 NA 1282.26312 1893850629.29132 10621461732.0143 5471046437.41654 29423557047.3428
1887-05-01 4206.9 1282.26312 3577195808.12523 18802095315.3285 NA 1282.26312 1893850629.29132 10621461732.0143 5471046437.41654 29423557047.3428
1887-06-01 4207.2 1282.35456 3598742442.97825 19130384996.7627 NA 1282.35456 1904142829.75834 10795341669.7205 5502885272.7366 29925726666.4833
1887-07-01 4207 1282.2936 3584730691.03608 18910731692.615 NA 1282.2936 1896440047.08072 10679077689.7592 5481170738.1168 29589809382.3742
1887-08-01 4206.6 1282.17168 3554591159.39283 18476186183.4714 NA 1282.17168 1886082375.92317 10448613858.7808 5440673535.31601 28924800042.2522
1887-09-01 4206.2 1282.04976 3519973512.99672 18044720872.3701 NA 1282.04976 1868210349.67143 10219826334.8418 5388183862.66815 28264547207.2119
1887-10-01 4205.8 1281.92784 3489116545.68899 17616986102.6703 NA 1281.92784 1851367972.11085 9992938109.12529 5340484517.79984 27609924211.7956
1887-11-01 4205.6 1281.86688 3476314754.03817 17404470622.1815 NA 1281.86688 1844714000.19188 9880164260.87197 5321028754.23005 27284634883.0535
1888-01-01 4205.6 1281.86688 3476314754.03817 17404470622.1815 NA 1281.86688 1844714000.19188 9880164260.87197 5321028754.23005 27284634883.0535
1888-02-01 4205.7 1281.89736 3482715649.86353 17510728362.4251 NA 1281.89736 1848040986.15134 9936551184.99821 5330756636.01487 27447279547.4233
1888-03-01 4205.8 1281.92784 3489116545.68899 17616986102.6703 NA 1281.92784 1851367972.11085 9992938109.12529 5340484517.79984 27609924211.7956
1888-04-01 4206.1 1282.01928 3510945925.16832 17937111227.7654 NA 1282.01928 1863116146.85066 10162769146.1106 5374062072.01898 28099880373.876
1888-05-01 4205.9 1281.95832 3495517441.5144 17723243842.9147 NA 1281.95832 1854694958.07034 10049325033.252 5350212399.58474 27772568876.1667
1888-06-01 4206 1281.9888 3501918337.33986 17829501583.1599 NA 1281.9888 1858021944.02985 10105711957.379 5359940281.36971 27935213540.5389
1888-07-01 4205.6 1281.86688 3476314754.03817 17404470622.1815 NA 1281.86688 1844714000.19188 9880164260.87197 5321028754.23005 27284634883.0535
1888-08-01 4205.2 1281.74496 3436178207.05639 16982906643.8357 NA 1281.74496 1817660948.70408 9656822269.26023 5253839155.76047 26639728913.0959
1888-09-01 4204.8 1281.62304 3390525117.31986 16566397467.6927 NA 1281.62304 1790772295.72111 9436541337.02452 5181297413.04097 26002938804.7172
1888-10-01 4204.4 1281.50112 3342268377.02083 16155577219.3499 NA 1281.50112 1764448027.49143 9219727191.68565 5106716404.51226 25375304411.0355
1888-11-01 4203.9 1281.34872 3278507378.87744 15650587935.4986 NA 1281.34872 1720229440.21583 8954172717.26261 4998736819.09326 24604760652.7612
1888-12-01 4204.1 1281.40968 3301730106.47012 15851489052.6707 NA 1281.40968 1735295964.64145 9059683748.27996 5037026071.11157 24911172800.9506
1889-01-01 4204.1 1281.40968 3301730106.47012 15851489052.6707 NA 1281.40968 1735295964.64145 9059683748.27996 5037026071.11157 24911172800.9506
1889-02-01 4204.2 1281.44016 3315242863.32036 15952851774.8971 NA 1281.44016 1745013318.92478 9113031562.74852 5060256182.24513 25065883337.6456
1889-03-01 4204.5 1281.5316 3355781133.87117 16256939941.577 NA 1281.5316 1774165381.77483 9273075006.15461 5129946515.646 25530014947.7316
1889-04-01 4204.8 1281.62304 3390525117.31986 16566397467.6927 NA 1281.62304 1790772295.72111 9436541337.02452 5181297413.04097 26002938804.7172
1889-05-01 4204.4 1281.50112 3342268377.02083 16155577219.3499 NA 1281.50112 1764448027.49143 9219727191.68565 5106716404.51226 25375304411.0355
1889-06-01 4204.2 1281.44016 3315242863.32036 15952851774.8971 NA 1281.44016 1745013318.92478 9113031562.74852 5060256182.24513 25065883337.6456
1889-07-01 4203.7 1281.28776 3259087437.39282 15451511145.6095 NA 1281.28776 1709531099.93142 8849846284.16621 4968618537.32425 24301357429.7757
1889-08-01 4203.1 1281.10488 3194071156.89656 14860914384.2748 NA 1281.10488 1670728691.29194 8540931720.33238 4864799848.1885 23401846104.6072
1889-09-01 4202.6 1280.95248 3136245235.50575 14378674915.7812 NA 1280.95248 1650729070.19444 8288004666.20508 4786974305.70019 22666679581.9863
1889-10-01 4202.1 1280.80008 3078983853.29375 13904945379.5353 NA 1280.80008 1627346021.07729 8038398051.48521 4706329874.37104 21943343431.0205
1889-12-01 4202.2 1280.83056 3090397521.55685 13999355296.3695 NA 1280.83056 1632380933.10602 8088188453.82485 4722778454.66287 22087543750.1944
1890-01-01 4202.3 1280.86104 3101811189.82003 14093765213.2044 NA 1280.86104 1637415845.13479 8137978856.16486 4739227034.95482 22231744069.3693
1890-02-01 4202.7 1280.98296 3147851944.66518 14474764784.6889 NA 1280.98296 1653972471.19661 8338449671.56565 4801824415.86179 22813214456.2546
1890-03-01 4203 1281.0744 3182672072.14359 14763034391.4128 NA 1281.0744 1663702674.20313 8489784687.64773 4846374746.34672 23252819079.0606
1890-04-01 4203.3 1281.16584 3216869326.40242 15056674369.998 NA 1281.16584 1684780725.4695 8643225785.70129 4901650051.87192 23699900155.6993
1890-05-01 4203.7 1281.28776 3259087437.39282 15451511145.6095 NA 1281.28776 1709531099.93142 8849846284.16621 4968618537.32425 24301357429.7757
1890-07-01 4204.1 1281.40968 3301730106.47012 15851489052.6707 NA 1281.40968 1735295964.64145 9059683748.27996 5037026071.11157 24911172800.9506
1890-08-01 4203.7 1281.28776 3259087437.39282 15451511145.6095 NA 1281.28776 1709531099.93142 8849846284.16621 4968618537.32425 24301357429.7757
1890-09-01 4203.2 1281.13536 3205470241.64945 14958794377.136 NA 1281.13536 1677754708.38069 8592078753.01664 4883224950.03014 23550873130.1527
1890-11-01 4202.7 1280.98296 3147851944.66518 14474764784.6889 NA 1280.98296 1653972471.19661 8338449671.56565 4801824415.86179 22813214456.2546
1890-12-01 4202.7 1280.98296 3147851944.66518 14474764784.6889 NA 1280.98296 1653972471.19661 8338449671.56565 4801824415.86179 22813214456.2546
1891-01-01 4202.8 1281.01344 3159458653.82471 14570854653.5974 NA 1281.01344 1657215872.1988 8388894676.92659 4816674526.02351 22959749330.524
1891-02-01 4202.8 1281.01344 3159458653.82471 14570854653.5974 NA 1281.01344 1657215872.1988 8388894676.92659 4816674526.02351 22959749330.524
1891-03-01 4203.1 1281.10488 3194071156.89656 14860914384.2748 NA 1281.10488 1670728691.29194 8540931720.33238 4864799848.1885 23401846104.6072
1891-04-01 4203.2 1281.13536 3205470241.64945 14958794377.136 NA 1281.13536 1677754708.38069 8592078753.01664 4883224950.03014 23550873130.1527
1891-05-01 4203.4 1281.19632 3228268411.15531 15154554362.8592 NA 1281.19632 1691806742.55825 8694372818.38555 4920075153.71356 23848927181.2448
1891-06-01 4203.5 1281.2268 3239667495.90828 15252434355.7211 NA 1281.2268 1698832759.64706 8745519851.0702 4938500255.55534 23997954206.7914
1891-09-01 4202.8 1281.01344 3159458653.82471 14570854653.5974 NA 1281.01344 1657215872.1988 8388894676.92659 4816674526.02351 22959749330.524
1891-10-01 4202.4 1280.89152 3113224858.08304 14188175130.0379 NA 1280.89152 1642450757.16348 8187769258.50413 4755675615.24652 22375944388.542
1891-11-01 4202.4 1280.89152 3113224858.08304 14188175130.0379 NA 1280.89152 1642450757.16348 8187769258.50413 4755675615.24652 22375944388.542
