STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,DLY-PRCP-25PCTL,DLY-PRCP-50PCTL,DLY-PRCP-75PCTL,MTD-PRCP-NORMAL,YTD-PRCP-NORMAL,DLY-PRCP-PCTALL-GE001HI,DLY-PRCP-PCTALL-GE010HI,DLY-PRCP-PCTALL-GE050HI,DLY-PRCP-PCTALL-GE100HI,DLY-SNOW-PCTALL-GE001TI,DLY-TAVG-NORMAL,DLY-DUTR-NORMAL,DLY-TMAX-NORMAL,DLY-TMIN-NORMAL,DLY-TAVG-STDDEV,DLY-DUTR-STDDEV,DLY-TMAX-STDDEV,DLY-TMIN-STDDEV
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101225,0.08,0.18,0.43,2.18,33.86,197,84,7,0,166,-2.7,-6.3,3.1,-8.4,-13.9,-14,-13.7,-13.2
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101226,0.08,0.18,0.43,2.24,33.91,195,84,7,0,165,-2.7,-6.4,3,-8.4,-13.9,-14.1,-13.7,-13.2
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101227,0.08,0.2,0.43,2.31,33.99,194,84,7,0,164,-2.7,-6.4,2.9,-8.4,-13.9,-14.1,-13.7,-13.2
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101228,0.08,0.2,0.43,2.36,34.04,193,84,7,0,163,-2.8,-6.5,2.8,-8.4,-13.9,-14.1,-13.7,-13.1
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101229,0.08,0.2,0.43,2.44,34.11,193,84,7,0,162,-2.8,-6.6,2.8,-8.4,-13.9,-14.1,-13.8,-13.1
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101230,0.08,0.2,0.46,2.51,34.19,193,85,7,0,161,-2.8,-6.7,2.7,-8.4,-13.9,-14.1,-13.8,-13.1
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101231,0.08,0.2,0.46,2.59,34.26,193,86,7,0,160,-2.8,-6.7,2.7,-8.4,-13.9,-14.1,-13.8,-13.1
GHCND:USW00024127,SALT LAKE CITY INTERNATIONAL AIRPORT UT US,1287.8,40.7781,-111.9694,20100101,0.05,0.18,0.43,0.1,0.1,329,138,14,-9999,285,-1.6,-9.4,2.6,-5.8,-13.2,-14.6,-13.1,-12.8
GHCND:USW00024127,SALT LAKE CITY INTERNATIONAL AIRPORT UT US,1287.8,40.7781,-111.9694,20100102,0.05,0.18,0.43,0.23,0.23,329,137,14,-9999,285,-1.6,-9.4,2.6,-5.8,-13.2,-14.6,-13.1,-12.8
GHCND:USW00024127,SALT LAKE CITY INTERNATIONAL AIRPORT UT US,1287.8,40.7781,-111.9694,20100103,0.05,0.18,0.43,0.33,0.33,329,137,14,-9999,284,-1.6,-9.4,2.6,-5.8,-13.2,-14.5,-13.1,-12.8
GHCND:USW00024127,SALT LAKE CITY INTERNATIONAL AIRPORT UT US,1287.8,40.7781,-111.9694,20100104,0.05,0.18,0.43,0.46,0.46,329,136,14,-9999,284,-1.6,-9.4,2.6,-5.8,-13.2,-14.5,-13.1,-12.8
GHCND:USW00024127,SALT LAKE CITY INTERNATIONAL AIRPORT UT US,1287.8,40.7781,-111.9694,20100105,0.05,0.18,0.43,0.56,0.56,329,135,14,-9999,284,-1.6,-9.3,2.6,-5.8,-13.2,-14.5,-13.1,-12.7
GHCND:USW00024127,SALT LAKE CITY INTERNATIONAL AIRPORT UT US,1287.8,40.7781,-111.9694,20100106,0.05,0.18,0.43,0.66,0.66,329,134,13,-9999,284,-1.6,-9.3,2.7,-5.8,-13.2,-14.5,-13,-12.7
GHCND:USW00024127,SALT LAKE CITY INTERNATIONAL AIRPORT UT US,1287.8,40.7781,-111.9694,20100107,0.05,0.18,0.43,0.76,0.76,328,133,13,-9999,283,-1.6,-9.3,2.7,-5.8,-13.2,-14.4,-13,-12.7
GHCND:USW00024127,SALT LAKE CITY INTERNATIONAL AIRPORT UT US,1287.8,40.7781,-111.9694,20100108,0.05,0.15,0.43,0.89,0.89,328,132,13,-9999,282,-1.6,-9.3,2.7,-5.8,-13.2,-14.4,-13,-12.7
GHCND:USW00024127,SALT LAKE CITY INTERNATIONAL AIRPORT UT US,1287.8,40.7781,-111.9694,20100109,0.05,0.15,0.43,0.99,0.99,328,131,13,-9999,281,-1.6,-9.3,2.7,-5.8,-13.1,-14.4,-13,-12.7
GHCND:USW00024127,SALT LAKE CITY INTERNATIONAL AIRPORT UT US,1287.8,40.7781,-111.9694,20100110,0.05,0.15,0.43,1.07,1.07,327,130,13,-9999,280,-1.6,-9.2,2.7,-5.8,-13.1,-14.4,-13,-12.7
GHCND:USW00024127,SALT LAKE CITY INTERNATIONAL AIRPORT UT US,1287.8,40.7781,-111.9694,20100111,0.05,0.15,0.43,1.19,1.19,327,129,13,0,279,-1.6,-9.2,2.8,-5.8,-13.1,-14.4,-13,-12.7
GHCND:USW00024127,SALT LAKE CITY INTERNATIONAL AIRPORT UT US,1287.8,40.7781,-111.9694,20100112,0.05,0.15,0.43,1.3,1.3,326,128,13,0,278,-1.5,-9.2,2.8,-5.8,-13.2,-14.4,-13,-12.7
GHCND:USW00024127,SALT LAKE CITY INTERNATIONAL AIRPORT UT US,1287.8,40.7781,-111.9694,20100113,0.05,0.15,0.43,1.4,1.4,325,127,13,0,276,-1.5,-9.2,2.8,-5.8,-13.2,-14.4,-13,-12.7
GHCND:USW00024127,SALT LAKE CITY INTERNATIONAL AIRPORT UT US,1287.8,40.7781,-111.9694,20100114,0.05,0.15,0.43,1.5,1.5,325,126,13,0,275,-1.5,-9.1,2.8,-5.8,-13.2,-14.4,-13,-12.7
GHCND:USW00024127,SALT LAKE CITY INTERNATIONAL AIRPORT UT US,1287.8,40.7781,-111.9694,20100115,0.05,0.15,0.43,1.6,1.6,324,126,12,0,274,-1.5,-9.1,2.9,-5.8,-13.1,-14.4,-13,-12.7
GHCND:USW00024127,SALT LAKE CITY INTERNATIONAL AIRPORT UT US,1287.8,40.7781,-111.9694,20100116,0.05,0.15,0.43,1.7,1.7,323,126,12,0,272,-1.4,-9.1,2.9,-5.8,-13.1,-14.4,-12.9,-12.7
GHCND:USW00024127,SALT LAKE CITY INTERNATIONAL AIRPORT UT US,1287.8,40.7781,-111.9694,20100117,0.05,0.15,0.43,1.8,1.8,323,126,12,0,270,-1.4,-9,2.9,-5.8,-13.1,-14.4,-12.9,-12.7
GHCND:USW00024127,SALT LAKE CITY INTERNATIONAL AIRPORT UT US,1287.8,40.7781,-111.9694,20100118,0.05,0.15,0.43,1.9,1.9,322,126,12,0,269,-1.4,-8.9,2.9,-5.8,-13.1,-14.4,-12.9,-12.7
GHCND:USW00024127,SALT LAKE CITY INTERNATIONAL AIRPORT UT US,1287.8,40.7781,-111.9694,20100119,0.05,0.15,0.43,2.01,2.01,322,126,12,0,268,-1.4,-8.9,3,-5.8,-13.1,-14.4,-12.9,-12.7
GHCND:USW00024127,SALT LAKE CITY INTERNATIONAL AIRPORT UT US,1287.8,40.7781,-111.9694,20100120,0.05,0.15,0.43,2.11,2.11,322,126,11,0,267,-1.4,-8.9,3.1,-5.8,-13.1,-14.4,-12.9,-12.7
GHCND:USW00024127,SALT LAKE CITY INTERNATIONAL AIRPORT UT US,1287.8,40.7781,-111.9694,20100121,0.05,0.15,0.43,2.21,2.21,323,126,11,0,267,-1.4,-8.8,3.1,-5.8,-13.1,-14.4,-12.9,-12.6
GHCND:USW00024127,SALT LAKE CITY INTERNATIONAL AIRPORT UT US,1287.8,40.7781,-111.9694,20100122,0.05,0.15,0.43,2.31,2.31,324,126,11,0,266,-1.3,-8.8,3.2,-5.8,-13.1,-14.4,-12.9,-12.6
GHCND:USW00024127,SALT LAKE CITY INTERNATIONAL AIRPORT UT US,1287.8,40.7781,-111.9694,20100123,0.05,0.15,0.43,2.41,2.41,324,126,11,0,265,-1.3,-8.8,3.2,-5.8,-13.1,-14.4,-12.9,-12.6
GHCND:USW00024127,SALT LAKE CITY INTERNATIONAL AIRPORT UT US,1287.8,40.7781,-111.9694,20100124,0.05,0.15,0.43,2.49,2.49,325,127,10,0,265,-1.3,-8.7,3.3,-5.8,-13,-14.4,-12.9,-12.6
GHCND:USW00024127,SALT LAKE CITY INTERNATIONAL AIRPORT UT US,1287.8,40.7781,-111.9694,20100125,0.05,0.15,0.43,2.59,2.59,326,127,10,0,264,-1.2,-8.7,3.3,-5.8,-13,-14.4,-12.9,-12.6
GHCND:USW00024127,SALT LAKE CITY INTERNATIONAL AIRPORT UT US,1287.8,40.7781,-111.9694,20100126,0.05,0.15,0.43,2.69,2.69,327,127,10,0,263,-1.2,-8.7,3.4,-5.7,-13,-14.4,-12.9,-12.6
GHCND:USW00024127,SALT LAKE CITY INTERNATIONAL AIRPORT UT US,1287.8,40.7781,-111.9694,20100127,0.05,0.18,0.43,2.77,2.77,328,128,10,0,262,-1.1,-8.6,3.4,-5.7,-13,-14.4,-12.9,-12.5
GHCND:USW00024127,SALT LAKE CITY INTERNATIONAL AIRPORT UT US,1287.8,40.7781,-111.9694,20100128,0.05,0.18,0.43,2.87,2.87,329,128,10,0,261,-1.1,-8.6,3.6,-5.7,-13,-14.4,-12.9,-12.5
GHCND:USW00024127,SALT LAKE CITY INTERNATIONAL AIRPORT UT US,1287.8,40.7781,-111.9694,20100129,0.05,0.18,0.43,2.97,2.97,330,128,9,0,260,-1,-8.5,3.6,-5.6,-13,-14.4,-12.9,-12.5
GHCND:USW00024127,SALT LAKE CITY INTERNATIONAL AIRPORT UT US,1287.8,40.7781,-111.9694,20100130,0.05,0.18,0.43,3.07,3.07,331,129,9,0,259,-0.9,-8.4,3.7,-5.6,-13,-14.4,-12.9,-12.5
GHCND:USW00024127,SALT LAKE CITY INTERNATIONAL AIRPORT UT US,1287.8,40.7781,-111.9694,20100131,0.05,0.18,0.43,3.18,3.18,331,130,9,0,257,-0.8,-8.4,3.8,-5.6,-13,-14.4,-12.9,-12.5
GHCND:USW00024127,SALT LAKE CITY INTERNATIONAL AIRPORT UT US,1287.8,40.7781,-111.9694,20100201,0.05,0.18,0.43,0.1,3.28,331,130,9,0,255,-0.8,-8.4,3.9,-5.4,-13,-14.4,-12.9,-12.6
GHCND:USW00024127,SALT LAKE CITY INTERNATIONAL AIRPORT UT US,1287.8,40.7781,-111.9694,20100202,0.05,0.18,0.43,0.2,3.38,331,131,9,0,253,-0.7,-8.3,4.1,-5.4,-13,-14.4,-12.9,-12.6
GHCND:USW00024127,SALT LAKE CITY INTERNATIONAL AIRPORT UT US,1287.8,40.7781,-111.9694,20100203,0.05,0.18,0.43,0.3,3.48,331,131,9,0,251,-0.6,-8.3,4.2,-5.3,-13.1,-14.5,-12.9,-12.6
GHCND:USW00024127,SALT LAKE CITY INTERNATIONAL AIRPORT UT US,1287.8,40.7781,-111.9694,20100204,0.05,0.18,0.43,0.41,3.58,331,132,9,0,248,-0.5,-8.2,4.3,-5.2,-13.1,-14.5,-12.9,-12.6
GHCND:USW00024127,SALT LAKE CITY INTERNATIONAL AIRPORT UT US,1287.8,40.7781,-111.9694,20100205,0.05,0.18,0.43,0.51,3.68,332,133,9,0,246,-0.4,-8.2,4.4,-5.2,-13.1,-14.5,-12.9,-12.6
GHCND:USW00024127,SALT LAKE CITY INTERNATIONAL AIRPORT UT US,1287.8,40.7781,-111.9694,20100206,0.05,0.18,0.43,0.61,3.78,332,134,9,0,244,-0.2,-8.2,4.6,-5.1,-13.1,-14.5,-12.9,-12.7
GHCND:USW00024127,SALT LAKE CITY INTERNATIONAL AIRPORT UT US,1287.8,40.7781,-111.9694,20100207,0.05,0.18,0.46,0.71,3.89,333,136,9,0,242,-0.1,-8.1,4.7,-4.9,-13.1,-14.5,-12.9,-12.7
GHCND:USW00024127,SALT LAKE CITY INTERNATIONAL AIRPORT UT US,1287.8,40.7781,-111.9694,20100208,0.05,0.18,0.46,0.84,4.01,334,137,9,1,239,0,-8.1,4.9,-4.8,-13.1,-14.5,-12.9,-12.7
GHCND:USW00024127,SALT LAKE CITY INTERNATIONAL AIRPORT UT US,1287.8,40.7781,-111.9694,20100209,0.05,0.18,0.46,0.94,4.11,334,138,9,1,237,0.2,-8,5.1,-4.7,-13.1,-14.5,-12.9,-12.8
GHCND:USW00024127,SALT LAKE CITY INTERNATIONAL AIRPORT UT US,1287.8,40.7781,-111.9694,20100210,0.05,0.18,0.46,1.04,4.22,335,139,9,1,234,0.3,-8,5.2,-4.6,-13.1,-14.6,-12.9,-12.8
GHCND:USW00024127,SALT LAKE CITY INTERNATIONAL AIRPORT UT US,1287.8,40.7781,-111.9694,20100211,0.05,0.2,0.46,1.14,4.32,336,141,9,1,232,0.4,-7.9,5.4,-4.4,-13.2,-14.6,-12.9,-12.8
